OrderID,CustomerID,ProductID,StoreID,DeliveryPartnerID,OrderDate,DeliveryDate,Quantity,TotalPrice,DiscountApplied,DeliveryTimeMinutes,OrderStatus,PaymentMethodID,TimeOfDay
ORD01343,CUST0035,PROD053,STORE044,DP018,"2025-02-16 13:22:00","2025-02-16 13:50:00",4,284.36,21.72,28,Shipped,PAY02,Afternoon
ORD01344,CUST0030,PROD132,STORE023,DP014,"2025-01-25 20:03:00","2025-01-25 20:32:00",8,3876.56,410.76,29,Cancelled,PAY05,Evening
ORD01345,CUST0012,PROD031,STORE002,DP022,"2024-01-11 16:16:00","2024-01-11 16:46:00",7,997.71,95.83,30,Cancelled,PAY01,Afternoon
ORD01346,CUST0039,PROD092,STORE028,DP015,"2025-04-03 13:56:00","2025-04-03 14:06:00",9,4338.27,158.25,10,Shipped,PAY02,Afternoon
ORD01347,CUST0023,PROD060,STORE037,DP005,"2024-12-30 17:38:00","2024-12-30 17:49:00",8,1332.64,352.13,11,Returned,PAY02,Evening
ORD01350,CUST0044,PROD003,STORE005,DP047,"2024-06-27 17:16:00","2024-06-27 17:32:00",6,1069.08,251.08,16,Cancelled,PAY04,Evening
ORD01351,CUST0043,PROD035,STORE018,DP049,"2024-04-22 13:49:00","2024-04-22 14:06:00",6,1024.62,168.39,17,Returned,PAY01,Afternoon
ORD01352,CUST0014,PROD029,STORE013,DP038,"2024-05-30 11:54:00","2024-05-30 12:12:00",9,2262.96,542.26,18,Shipped,PAY04,Morning
ORD01353,CUST0028,PROD137,STORE050,DP041,"2025-03-03 18:38:00","2025-03-03 18:57:00",2,638.58,182.93,19,Delivered,PAY03,Evening
ORD01355,CUST0013,PROD112,STORE024,DP040,"2024-09-13 15:22:00","2024-09-13 15:43:00",6,2054.58,69.70,21,Cancelled,PAY03,Afternoon
ORD01356,CUST0049,PROD096,STORE046,DP040,"2024-11-19 09:01:00","2024-11-19 09:23:00",7,2093.07,310.50,22,Returned,PAY02,Morning
ORD01357,CUST0013,PROD033,STORE032,DP049,"2024-06-23 13:05:00","2024-06-23 13:28:00",1,297.62,77.61,23,Shipped,PAY04,Afternoon
ORD01358,CUST0047,PROD006,STORE048,DP040,"2024-01-22 13:04:00","2024-01-22 13:28:00",5,478.70,80.74,24,Cancelled,PAY04,Afternoon
ORD01359,CUST0024,PROD070,STORE009,DP045,"2024-10-14 16:22:00","2024-10-14 16:47:00",2,911.78,189.88,25,Cancelled,PAY05,Afternoon
ORD01360,CUST0018,PROD039,STORE011,DP004,"2025-06-29 12:37:00","2025-06-29 13:03:00",6,2811.90,212.51,26,Returned,PAY05,Afternoon
ORD01361,CUST0041,PROD013,STORE013,DP015,"2024-11-27 15:04:00","2024-11-27 15:31:00",10,3837.70,71.18,27,Returned,PAY01,Afternoon
ORD01362,CUST0039,PROD110,STORE034,DP002,"2025-01-08 09:15:00","2025-01-08 09:43:00",3,989.97,91.65,28,Shipped,PAY01,Morning
ORD01363,CUST0001,PROD105,STORE007,DP012,"2024-05-22 14:33:00","2024-05-22 15:02:00",1,201.94,29.60,29,Cancelled,PAY01,Afternoon
ORD01365,CUST0041,PROD146,STORE003,DP039,"2024-01-17 13:13:00","2024-01-17 13:23:00",1,152.41,18.65,10,Returned,PAY04,Afternoon
ORD01366,CUST0018,PROD028,STORE015,DP001,"2025-01-15 20:15:00","2025-01-15 20:26:00",6,2285.28,7.36,11,Returned,PAY03,Evening
ORD01367,CUST0034,PROD079,STORE030,DP038,"2025-01-31 11:17:00","2025-01-31 11:29:00",9,1891.71,286.29,12,Returned,PAY04,Morning
ORD01368,CUST0026,PROD055,STORE044,DP003,"2024-06-04 16:20:00","2024-06-04 16:33:00",3,998.52,200.71,13,Delivered,PAY01,Afternoon
ORD01370,CUST0047,PROD104,STORE041,DP030,"2024-03-11 19:49:00","2024-03-11 20:04:00",6,2730.90,452.44,15,Delivered,PAY01,Evening
ORD01371,CUST0009,PROD058,STORE004,DP043,"2025-01-25 11:49:00","2025-01-25 12:05:00",8,894.24,116.02,16,Shipped,PAY01,Morning
ORD01373,CUST0049,PROD140,STORE011,DP004,"2024-05-13 15:31:00","2024-05-13 15:49:00",8,701.52,54.59,18,Returned,PAY05,Afternoon
ORD01374,CUST0046,PROD028,STORE008,DP027,"2025-05-13 12:45:00","2025-05-13 13:04:00",8,2931.44,137.66,19,Shipped,PAY02,Afternoon
ORD01375,CUST0038,PROD028,STORE020,DP012,"2024-06-29 11:27:00","2024-06-29 11:47:00",1,358.40,15.87,20,Shipped,PAY02,Morning
ORD01376,CUST0007,PROD059,STORE018,DP017,"2024-07-26 17:40:00","2024-07-26 18:01:00",2,171.56,37.30,21,Returned,PAY05,Evening
ORD01378,CUST0026,PROD119,STORE030,DP006,"2024-04-02 13:42:00","2024-04-02 14:05:00",5,553.45,60.67,23,Delivered,PAY04,Afternoon
ORD01379,CUST0004,PROD116,STORE042,DP033,"2024-05-03 13:34:00","2024-05-03 13:58:00",7,1405.25,86.72,24,Shipped,PAY03,Afternoon
ORD01380,CUST0033,PROD031,STORE049,DP049,"2025-05-05 11:37:00","2025-05-05 12:02:00",3,895.23,6.78,25,Returned,PAY05,Morning
ORD01381,CUST0018,PROD069,STORE019,DP032,"2024-02-02 11:02:00","2024-02-02 11:28:00",6,1112.94,306.77,26,Cancelled,PAY05,Morning
ORD01382,CUST0046,PROD095,STORE035,DP005,"2024-05-24 10:13:00","2024-05-24 10:40:00",6,821.52,47.46,27,Returned,PAY03,Morning
ORD01383,CUST0016,PROD043,STORE048,DP014,"2024-04-15 14:25:00","2024-04-15 14:53:00",1,113.12,14.75,28,Pending,PAY03,Afternoon
ORD01384,CUST0031,PROD026,STORE044,DP046,"2024-04-04 12:30:00","2024-04-04 12:59:00",4,589.60,155.93,29,Pending,PAY04,Afternoon
ORD01385,CUST0044,PROD063,STORE045,DP009,"2024-02-18 07:37:00","2024-02-18 08:07:00",8,3261.28,0.83,30,Cancelled,PAY02,Morning
ORD01386,CUST0042,PROD023,STORE024,DP006,"2024-12-07 19:53:00","2024-12-07 20:12:00",3,605.40,150.30,19,Delivered,PAY03,Evening
ORD01387,CUST0003,PROD047,STORE048,DP045,"2024-02-13 11:17:00","2024-02-13 11:35:00",2,450.28,99.61,18,Pending,PAY04,Morning
ORD01388,CUST0032,PROD086,STORE013,DP019,"2025-04-03 17:19:00","2025-04-03 17:36:00",8,3167.60,388.53,17,Pending,PAY05,Evening
ORD01390,CUST0023,PROD146,STORE007,DP014,"2024-07-19 19:08:00","2024-07-19 19:23:00",10,4406.70,613.34,15,Returned,PAY01,Evening
ORD01391,CUST0041,PROD061,STORE049,DP023,"2025-05-28 19:14:00","2025-05-28 19:28:00",8,1732.80,102.66,14,Returned,PAY05,Evening
ORD01392,CUST0010,PROD100,STORE042,DP015,"2024-07-10 11:33:00","2024-07-10 11:46:00",5,269.95,26.68,13,Pending,PAY01,Morning
ORD01394,CUST0001,PROD118,STORE038,DP005,"2024-04-28 09:44:00","2024-04-28 09:55:00",4,1002.48,102.04,11,Returned,PAY04,Morning
ORD01395,CUST0036,PROD001,STORE026,DP046,"2024-05-26 14:59:00","2024-05-26 15:09:00",9,3223.44,831.79,10,Returned,PAY04,Afternoon
ORD01396,CUST0012,PROD013,STORE019,DP047,"2024-04-01 08:29:00","2024-04-01 08:59:00",2,489.34,40.07,30,Cancelled,PAY01,Morning
ORD01398,CUST0043,PROD035,STORE014,DP004,"2024-04-09 19:50:00","2024-04-09 20:18:00",1,285.80,28.76,28,Returned,PAY01,Evening
ORD01400,CUST0038,PROD058,STORE024,DP015,"2025-06-02 18:08:00","2025-06-02 18:34:00",5,1664.15,385.08,26,Cancelled,PAY05,Evening
ORD01401,CUST0009,PROD052,STORE024,DP022,"2024-02-13 18:29:00","2024-02-13 18:54:00",3,476.55,7.85,25,Shipped,PAY01,Evening
ORD01402,CUST0049,PROD032,STORE005,DP049,"2024-06-04 16:01:00","2024-06-04 16:27:00",9,3952.17,1116.69,26,Pending,PAY01,Afternoon
ORD01405,CUST0048,PROD082,STORE022,DP015,"2024-09-07 17:03:00","2024-09-07 17:32:00",8,3997.92,1160.69,29,Returned,PAY03,Evening
ORD01406,CUST0033,PROD093,STORE026,DP020,"2024-04-08 08:45:00","2024-04-08 09:15:00",1,481.45,74.41,30,Pending,PAY03,Morning
ORD01407,CUST0033,PROD028,STORE008,DP039,"2025-02-18 08:59:00","2025-02-18 09:16:00",9,662.67,107.40,17,Returned,PAY01,Morning
ORD01409,CUST0023,PROD104,STORE037,DP026,"2024-12-13 15:44:00","2024-12-13 15:57:00",2,159.12,36.45,13,Cancelled,PAY03,Afternoon
ORD01410,CUST0021,PROD028,STORE009,DP035,"2024-11-17 08:48:00","2024-11-17 09:00:00",9,2872.08,324.18,12,Cancelled,PAY03,Morning
ORD01411,CUST0046,PROD098,STORE010,DP022,"2024-10-16 20:35:00","2024-10-16 20:46:00",4,1476.00,278.06,11,Cancelled,PAY04,Evening
ORD01412,CUST0025,PROD060,STORE027,DP027,"2025-03-14 08:39:00","2025-03-14 08:51:00",7,2731.40,41.57,12,Delivered,PAY02,Morning
ORD01413,CUST0008,PROD039,STORE004,DP041,"2024-11-07 19:49:00","2024-11-07 20:02:00",7,2594.76,348.21,13,Delivered,PAY02,Evening
ORD01415,CUST0048,PROD125,STORE019,DP015,"2025-05-06 11:26:00","2025-05-06 11:41:00",1,244.20,27.05,15,Delivered,PAY05,Morning
ORD01416,CUST0002,PROD123,STORE042,DP015,"2025-06-19 14:17:00","2025-06-19 14:33:00",5,428.80,64.32,16,Cancelled,PAY04,Afternoon
ORD01417,CUST0042,PROD072,STORE041,DP013,"2024-11-06 17:27:00","2024-11-06 17:44:00",9,1852.56,404.35,17,Returned,PAY03,Evening
ORD01420,CUST0038,PROD018,STORE012,DP010,"2024-04-04 09:48:00","2024-04-04 10:08:00",1,240.39,43.98,20,Returned,PAY01,Morning
ORD01421,CUST0006,PROD108,STORE042,DP011,"2024-07-09 08:26:00","2024-07-09 08:47:00",1,142.47,12.77,21,Returned,PAY03,Morning
ORD01422,CUST0025,PROD023,STORE033,DP036,"2025-02-24 12:49:00","2025-02-24 13:11:00",8,2246.16,117.87,22,Delivered,PAY01,Afternoon
ORD01423,CUST0028,PROD107,STORE024,DP039,"2024-10-30 13:42:00","2024-10-30 14:05:00",6,1723.68,222.97,23,Pending,PAY02,Afternoon
ORD01424,CUST0048,PROD055,STORE026,DP035,"2024-01-16 16:33:00","2024-01-16 16:57:00",7,3279.29,457.46,24,Delivered,PAY03,Afternoon
ORD01425,CUST0033,PROD045,STORE019,DP029,"2024-05-09 18:01:00","2024-05-09 18:26:00",9,776.52,16.19,25,Returned,PAY03,Evening
ORD01426,CUST0042,PROD061,STORE025,DP041,"2024-06-24 15:10:00","2024-06-24 15:36:00",4,1513.84,346.37,26,Pending,PAY05,Afternoon
ORD01427,CUST0025,PROD122,STORE046,DP031,"2024-07-05 19:21:00","2024-07-05 19:48:00",4,1707.60,300.52,27,Shipped,PAY01,Evening
ORD01428,CUST0041,PROD055,STORE020,DP023,"2025-03-29 15:15:00","2025-03-29 15:43:00",1,470.21,92.19,28,Delivered,PAY05,Afternoon
ORD01429,CUST0042,PROD135,STORE030,DP021,"2024-06-09 16:12:00","2024-06-09 16:41:00",6,1489.02,163.30,29,Shipped,PAY02,Afternoon
ORD01430,CUST0043,PROD126,STORE004,DP049,"2024-01-17 12:32:00","2024-01-17 13:02:00",9,4479.93,1151.95,30,Pending,PAY05,Afternoon
ORD01432,CUST0045,PROD088,STORE010,DP027,"2024-11-18 08:49:00","2024-11-18 09:00:00",10,1521.90,242.20,11,Shipped,PAY04,Morning
ORD01434,CUST0024,PROD044,STORE029,DP031,"2025-03-15 19:00:00","2025-03-15 19:14:00",8,3361.60,336.76,14,Delivered,PAY02,Evening
ORD01435,CUST0037,PROD079,STORE009,DP030,"2024-04-03 16:07:00","2024-04-03 16:22:00",4,1303.60,252.34,15,Shipped,PAY02,Afternoon
ORD01436,CUST0042,PROD097,STORE005,DP047,"2024-12-20 11:27:00","2024-12-20 11:43:00",8,3446.96,77.43,16,Returned,PAY03,Morning
ORD01438,CUST0001,PROD001,STORE042,DP031,"2024-04-12 16:12:00","2024-04-12 16:30:00",10,2611.40,737.21,18,Cancelled,PAY02,Afternoon
ORD01439,CUST0011,PROD106,STORE031,DP015,"2025-05-06 08:27:00","2025-05-06 08:46:00",6,1937.04,132.73,19,Delivered,PAY04,Morning
ORD01440,CUST0013,PROD061,STORE003,DP050,"2024-09-29 10:02:00","2024-09-29 10:12:00",6,1267.86,254.15,10,Cancelled,PAY02,Morning
ORD01441,CUST0040,PROD029,STORE005,DP045,"2024-02-15 09:54:00","2024-02-15 10:05:00",8,1779.12,8.94,11,Pending,PAY01,Morning
ORD01442,CUST0043,PROD097,STORE004,DP006,"2024-05-31 14:46:00","2024-05-31 14:58:00",2,182.86,19.98,12,Pending,PAY03,Afternoon
ORD01444,CUST0027,PROD096,STORE025,DP043,"2024-02-11 09:52:00","2024-02-11 10:06:00",9,956.97,252.23,14,Pending,PAY01,Morning
ORD01446,CUST0025,PROD072,STORE024,DP019,"2024-01-22 13:01:00","2024-01-22 13:17:00",3,795.99,14.16,16,Returned,PAY02,Afternoon
ORD01447,CUST0002,PROD017,STORE022,DP039,"2025-06-22 19:13:00","2025-06-22 19:30:00",5,2488.50,115.29,17,Pending,PAY04,Evening
ORD01448,CUST0040,PROD129,STORE018,DP005,"2024-06-22 11:18:00","2024-06-22 11:36:00",9,2748.24,659.53,18,Shipped,PAY02,Morning
ORD01449,CUST0017,PROD096,STORE029,DP003,"2024-11-17 11:39:00","2024-11-17 11:58:00",8,2877.68,598.50,19,Cancelled,PAY03,Morning
ORD01451,CUST0048,PROD031,STORE042,DP032,"2024-08-27 16:13:00","2024-08-27 16:34:00",2,756.10,161.60,21,Pending,PAY04,Afternoon
ORD01452,CUST0016,PROD018,STORE009,DP010,"2025-01-10 10:02:00","2025-01-10 10:24:00",9,1956.87,36.58,22,Cancelled,PAY02,Morning
ORD01453,CUST0018,PROD097,STORE048,DP009,"2024-08-28 10:59:00","2024-08-28 11:23:00",5,631.25,121.92,24,Shipped,PAY03,Morning
ORD01454,CUST0032,PROD091,STORE001,DP037,"2025-01-03 18:32:00","2025-01-03 18:57:00",5,254.60,43.48,25,Returned,PAY04,Evening
ORD01455,CUST0035,PROD042,STORE034,DP005,"2025-01-27 14:37:00","2025-01-27 15:03:00",8,3788.64,771.07,26,Pending,PAY05,Afternoon
ORD01457,CUST0039,PROD033,STORE029,DP006,"2024-03-01 12:26:00","2024-03-01 12:54:00",8,1832.16,59.64,28,Returned,PAY02,Afternoon
ORD01458,CUST0025,PROD076,STORE010,DP043,"2025-04-17 16:19:00","2025-04-17 16:48:00",9,998.28,93.26,29,Returned,PAY03,Afternoon
ORD01461,CUST0048,PROD005,STORE044,DP039,"2025-05-29 14:59:00","2025-05-29 15:11:00",8,2497.44,243.11,12,Returned,PAY05,Afternoon
ORD01462,CUST0017,PROD064,STORE011,DP022,"2025-02-04 10:39:00","2025-02-04 10:52:00",10,4243.20,942.37,13,Delivered,PAY05,Morning
ORD01463,CUST0023,PROD057,STORE013,DP019,"2025-01-13 13:06:00","2025-01-13 13:20:00",8,2766.08,49.07,14,Pending,PAY04,Afternoon
ORD01464,CUST0032,PROD011,STORE017,DP008,"2024-03-31 12:09:00","2024-03-31 12:24:00",8,1367.04,291.26,15,Shipped,PAY05,Afternoon
ORD01465,CUST0029,PROD123,STORE020,DP042,"2024-07-15 10:15:00","2024-07-15 10:31:00",2,740.00,158.36,16,Pending,PAY01,Morning
ORD01466,CUST0018,PROD004,STORE022,DP035,"2025-02-14 15:00:00","2025-02-14 15:17:00",3,950.97,77.12,17,Cancelled,PAY01,Afternoon
ORD01469,CUST0038,PROD015,STORE006,DP039,"2024-08-18 09:44:00","2024-08-18 10:04:00",1,282.52,83.52,20,Shipped,PAY03,Morning
ORD01470,CUST0010,PROD138,STORE019,DP049,"2025-06-13 09:12:00","2025-06-13 09:33:00",9,1157.13,18.53,21,Shipped,PAY05,Morning
ORD01471,CUST0026,PROD129,STORE043,DP027,"2025-06-18 19:34:00","2025-06-18 19:56:00",8,1986.40,46.64,22,Delivered,PAY01,Evening
ORD01472,CUST0001,PROD094,STORE015,DP041,"2024-02-10 12:53:00","2024-02-10 13:16:00",1,251.41,75.12,23,Cancelled,PAY03,Afternoon
ORD01473,CUST0037,PROD108,STORE031,DP036,"2025-01-15 19:09:00","2025-01-15 19:33:00",4,442.20,66.10,24,Shipped,PAY02,Evening
ORD01474,CUST0003,PROD066,STORE035,DP040,"2024-04-07 12:08:00","2024-04-07 12:33:00",4,561.80,48.60,25,Returned,PAY01,Afternoon
ORD01476,CUST0012,PROD003,STORE003,DP049,"2024-05-10 17:59:00","2024-05-10 18:26:00",2,616.56,92.00,27,Cancelled,PAY02,Evening
ORD01477,CUST0048,PROD059,STORE008,DP002,"2024-09-25 19:49:00","2024-09-25 20:17:00",5,2239.85,508.65,28,Returned,PAY04,Evening
ORD01478,CUST0010,PROD111,STORE007,DP033,"2024-03-30 14:07:00","2024-03-30 14:36:00",6,754.62,143.85,29,Pending,PAY05,Afternoon
ORD01479,CUST0006,PROD103,STORE027,DP013,"2024-07-02 16:59:00","2024-07-02 17:29:00",6,314.22,5.14,30,Returned,PAY01,Afternoon
ORD01481,CUST0018,PROD037,STORE044,DP046,"2025-01-23 09:37:00","2025-01-23 09:48:00",7,2827.02,742.01,11,Pending,PAY03,Morning
ORD01482,CUST0001,PROD115,STORE011,DP018,"2025-01-25 10:45:00","2025-01-25 10:57:00",7,3236.94,418.69,12,Delivered,PAY04,Morning
ORD01483,CUST0029,PROD124,STORE012,DP032,"2024-10-26 11:39:00","2024-10-26 11:52:00",2,122.36,22.22,13,Pending,PAY04,Morning
ORD01485,CUST0027,PROD102,STORE019,DP009,"2025-04-03 17:39:00","2025-04-03 17:54:00",2,668.74,124.76,15,Delivered,PAY05,Evening
ORD01487,CUST0042,PROD080,STORE001,DP018,"2024-12-05 19:29:00","2024-12-05 19:46:00",10,3463.70,569.49,17,Cancelled,PAY05,Evening
ORD01488,CUST0007,PROD102,STORE018,DP045,"2025-01-24 18:56:00","2025-01-24 19:14:00",9,4426.29,363.63,18,Shipped,PAY04,Evening
ORD01489,CUST0018,PROD056,STORE033,DP048,"2024-07-12 16:20:00","2024-07-12 16:39:00",5,761.70,194.53,19,Returned,PAY04,Afternoon
ORD01491,CUST0026,PROD081,STORE021,DP042,"2025-05-31 18:41:00","2025-05-31 19:02:00",4,521.00,153.40,21,Shipped,PAY01,Evening
ORD01495,CUST0047,PROD118,STORE033,DP038,"2024-05-26 10:26:00","2024-05-26 10:51:00",8,1321.92,17.26,25,Shipped,PAY05,Morning
ORD01496,CUST0010,PROD073,STORE046,DP023,"2024-12-26 20:02:00","2024-12-26 20:28:00",5,719.85,169.54,26,Cancelled,PAY04,Evening
ORD01497,CUST0002,PROD001,STORE005,DP024,"2024-07-01 10:11:00","2024-07-01 10:38:00",2,508.24,108.51,27,Returned,PAY03,Morning
ORD01499,CUST0020,PROD077,STORE004,DP013,"2024-05-11 09:04:00","2024-05-11 09:33:00",5,1655.05,266.34,29,Delivered,PAY03,Morning
ORD01500,CUST0015,PROD074,STORE004,DP015,"2025-05-23 17:21:00","2025-05-23 17:51:00",5,1475.10,283.06,30,Cancelled,PAY01,Evening
ORD01502,CUST0002,PROD006,STORE025,DP050,"2024-04-09 10:58:00","2024-04-09 11:19:00",2,904.68,270.83,21,Pending,PAY04,Morning
ORD01504,CUST0023,PROD037,STORE012,DP010,"2025-02-27 08:00:00","2025-02-27 08:23:00",5,708.60,174.20,23,Delivered,PAY04,Morning
ORD01505,CUST0009,PROD045,STORE001,DP044,"2024-12-27 17:18:00","2024-12-27 17:42:00",1,445.91,110.92,24,Pending,PAY03,Evening
ORD01506,CUST0021,PROD124,STORE017,DP046,"2024-05-08 13:47:00","2024-05-08 14:12:00",3,914.37,41.27,25,Shipped,PAY03,Afternoon
ORD01508,CUST0016,PROD015,STORE003,DP028,"2025-06-28 13:01:00","2025-06-28 13:28:00",1,385.20,61.01,27,Shipped,PAY05,Afternoon
ORD01509,CUST0009,PROD134,STORE002,DP047,"2024-12-03 07:46:00","2024-12-03 08:14:00",4,872.68,234.50,28,Returned,PAY02,Morning
ORD01511,CUST0035,PROD015,STORE050,DP043,"2025-05-11 20:07:00","2025-05-11 20:37:00",1,139.97,14.38,30,Returned,PAY05,Evening
ORD01512,CUST0017,PROD095,STORE003,DP021,"2025-04-26 17:49:00","2025-04-26 17:59:00",10,4092.60,958.88,10,Delivered,PAY03,Evening
ORD01513,CUST0007,PROD112,STORE009,DP044,"2024-03-31 13:59:00","2024-03-31 14:12:00",4,318.88,26.32,13,Pending,PAY01,Afternoon
ORD01514,CUST0034,PROD030,STORE028,DP032,"2024-02-06 13:06:00","2024-02-06 13:24:00",6,2318.46,277.33,18,Shipped,PAY04,Afternoon
ORD01516,CUST0020,PROD057,STORE007,DP015,"2024-02-28 10:18:00","2024-02-28 10:46:00",2,135.22,28.65,28,Cancelled,PAY01,Morning
ORD01517,CUST0011,PROD111,STORE008,DP050,"2024-06-06 12:20:00","2024-06-06 12:32:00",1,135.43,16.28,12,Shipped,PAY01,Afternoon
ORD01518,CUST0006,PROD094,STORE048,DP001,"2024-03-30 15:53:00","2024-03-30 16:09:00",10,4616.80,783.42,16,Delivered,PAY03,Afternoon
ORD01523,CUST0047,PROD095,STORE009,DP018,"2024-11-25 19:02:00","2024-11-25 19:32:00",2,709.24,55.26,30,Delivered,PAY02,Evening
ORD01524,CUST0001,PROD099,STORE049,DP016,"2024-10-05 08:35:00","2024-10-05 08:49:00",8,898.64,250.69,14,Returned,PAY05,Morning
ORD01525,CUST0046,PROD047,STORE013,DP039,"2024-02-16 08:35:00","2024-02-16 08:54:00",8,2209.20,640.62,19,Cancelled,PAY03,Morning
ORD01526,CUST0014,PROD108,STORE016,DP021,"2024-01-31 14:33:00","2024-01-31 14:57:00",7,1807.26,359.48,24,Cancelled,PAY01,Afternoon
ORD01527,CUST0040,PROD100,STORE028,DP030,"2024-10-31 16:55:00","2024-10-31 17:24:00",10,4926.90,1192.72,29,Pending,PAY05,Afternoon
ORD01529,CUST0042,PROD082,STORE023,DP006,"2024-07-20 14:43:00","2024-07-20 14:56:00",7,2593.08,492.98,13,Shipped,PAY04,Afternoon
ORD01530,CUST0002,PROD141,STORE039,DP014,"2024-02-24 10:11:00","2024-02-24 10:21:00",1,452.96,42.20,10,Pending,PAY03,Morning
ORD01532,CUST0034,PROD072,STORE047,DP002,"2024-11-27 14:27:00","2024-11-27 14:47:00",7,2791.95,337.53,20,Shipped,PAY05,Afternoon
ORD01533,CUST0004,PROD037,STORE023,DP022,"2025-06-06 13:33:00","2025-06-06 13:58:00",8,3618.24,442.57,25,Shipped,PAY03,Afternoon
ORD01534,CUST0014,PROD005,STORE012,DP048,"2024-05-03 10:12:00","2024-05-03 10:42:00",10,4631.20,347.77,30,Delivered,PAY04,Morning
ORD01535,CUST0005,PROD103,STORE046,DP021,"2024-11-24 15:07:00","2024-11-24 15:22:00",10,852.00,213.11,15,Shipped,PAY05,Afternoon
ORD01536,CUST0017,PROD009,STORE021,DP037,"2024-11-10 16:17:00","2024-11-10 16:33:00",4,1126.16,131.57,16,Shipped,PAY03,Afternoon
ORD01537,CUST0018,PROD116,STORE014,DP001,"2025-01-15 13:49:00","2025-01-15 14:06:00",4,596.96,77.05,17,Cancelled,PAY04,Afternoon
ORD01538,CUST0012,PROD033,STORE009,DP003,"2024-01-24 12:29:00","2024-01-24 12:47:00",10,3928.20,411.53,18,Returned,PAY05,Afternoon
ORD01539,CUST0042,PROD065,STORE037,DP008,"2025-02-04 18:44:00","2025-02-04 19:03:00",1,129.08,15.19,19,Cancelled,PAY04,Evening
ORD01540,CUST0015,PROD056,STORE047,DP049,"2025-04-13 14:18:00","2025-04-13 14:38:00",2,155.88,10.37,20,Delivered,PAY05,Afternoon
ORD01541,CUST0040,PROD124,STORE020,DP039,"2025-02-21 11:46:00","2025-02-21 12:07:00",10,1494.10,321.55,21,Pending,PAY03,Morning
ORD01542,CUST0046,PROD062,STORE003,DP044,"2024-08-18 18:05:00","2024-08-18 18:27:00",9,892.98,55.64,22,Cancelled,PAY05,Evening
ORD01543,CUST0010,PROD125,STORE028,DP011,"2024-01-29 18:26:00","2024-01-29 18:49:00",10,1178.40,192.13,23,Shipped,PAY03,Evening
ORD01544,CUST0004,PROD113,STORE017,DP017,"2025-06-22 16:52:00","2025-06-22 17:16:00",8,1901.36,103.06,24,Returned,PAY01,Afternoon
ORD01545,CUST0007,PROD093,STORE032,DP035,"2024-02-01 16:28:00","2024-02-01 16:53:00",4,676.60,84.15,25,Returned,PAY02,Afternoon
ORD01546,CUST0005,PROD012,STORE029,DP028,"2024-10-25 07:52:00","2024-10-25 08:18:00",3,1175.82,60.35,26,Pending,PAY03,Morning
ORD01547,CUST0021,PROD150,STORE002,DP017,"2025-02-14 16:57:00","2025-02-14 17:24:00",10,4425.70,541.51,27,Returned,PAY02,Afternoon
ORD01548,CUST0008,PROD082,STORE025,DP033,"2024-08-15 09:10:00","2024-08-15 09:38:00",5,2095.60,548.25,28,Delivered,PAY04,Morning
ORD01549,CUST0001,PROD074,STORE030,DP039,"2024-01-30 09:32:00","2024-01-30 10:01:00",3,1419.21,213.25,29,Returned,PAY04,Morning
ORD01551,CUST0031,PROD061,STORE022,DP048,"2024-12-10 19:59:00","2024-12-10 20:19:00",4,1763.96,150.43,20,Delivered,PAY01,Evening
ORD01552,CUST0042,PROD119,STORE005,DP016,"2024-10-23 16:40:00","2024-10-23 17:02:00",5,802.85,217.15,22,Returned,PAY04,Afternoon
ORD01553,CUST0022,PROD013,STORE044,DP019,"2024-09-06 15:12:00","2024-09-06 15:35:00",10,4890.90,1265.27,23,Shipped,PAY03,Afternoon
ORD01555,CUST0016,PROD046,STORE024,DP035,"2024-09-21 19:12:00","2024-09-21 19:37:00",8,419.92,73.44,25,Pending,PAY01,Evening
ORD01556,CUST0046,PROD035,STORE050,DP028,"2025-02-04 07:53:00","2025-02-04 08:19:00",6,1856.70,240.92,26,Returned,PAY05,Morning
ORD01557,CUST0003,PROD081,STORE050,DP003,"2025-03-03 10:43:00","2025-03-03 11:10:00",8,3111.44,401.13,27,Cancelled,PAY03,Morning
ORD01558,CUST0030,PROD057,STORE027,DP018,"2024-06-06 17:14:00","2024-06-06 17:42:00",10,1767.00,350.73,28,Shipped,PAY05,Evening
ORD01559,CUST0017,PROD016,STORE001,DP031,"2025-06-30 16:14:00","2025-06-30 16:43:00",3,722.34,159.48,29,Cancelled,PAY01,Afternoon
ORD01560,CUST0038,PROD115,STORE003,DP028,"2024-12-27 12:24:00","2024-12-27 12:40:00",4,1955.24,300.13,16,Delivered,PAY03,Afternoon
ORD01564,CUST0028,PROD035,STORE013,DP020,"2024-06-04 18:58:00","2024-06-04 19:18:00",8,926.72,31.05,20,Cancelled,PAY03,Evening
ORD01566,CUST0015,PROD037,STORE009,DP043,"2024-12-27 11:57:00","2024-12-27 12:19:00",5,1090.30,315.11,22,Shipped,PAY02,Morning
ORD01567,CUST0040,PROD129,STORE043,DP050,"2024-03-01 14:31:00","2024-03-01 14:54:00",1,352.83,73.65,23,Cancelled,PAY02,Afternoon
ORD01568,CUST0035,PROD126,STORE006,DP042,"2024-02-18 16:16:00","2024-02-18 16:40:00",9,3967.56,957.36,24,Delivered,PAY02,Afternoon
ORD01571,CUST0030,PROD080,STORE031,DP046,"2025-06-17 11:43:00","2025-06-17 12:10:00",6,2238.24,421.63,27,Shipped,PAY04,Morning
